Date,TQQQ,max,drawdown,daily_return,stock1_normalized
2010-02-12,1004.0943122854103,1004.0943122854103,0.0,,1004.0943122854103
2010-02-16,1042.9867307076588,1042.9867307076588,0.0,0.038733830026111526,1042.9867307076588
2010-02-17,1060.686354871494,1060.686354871494,0.0,0.016970133600670012,1060.686354871494
2010-02-18,1080.7948884242196,1080.7948884242196,0.0,0.018958039254838743,1080.7948884242196
2010-02-19,1080.7948884242196,1080.7948884242196,0.0,0.0,1080.7948884242196
2010-02-22,1073.2096797052395,1080.7948884242196,-0.0070181759742028275,-0.007018175974202845,1073.2096797052395
2010-02-23,1031.3072097032682,1080.7948884242196,-0.045788224251415176,-0.03904406640599811,1031.3072097032682
2010-02-24,1062.4919173073622,1080.7948884242196,-0.01693473138417857,0.03023803897683086,1062.4919173073622
2010-02-25,1061.8907751165298,1080.7948884242196,-0.017490935153525487,-0.0005657851895531918,1061.8907751165298
2010-02-26,1075.135470579274,1080.7948884242196,-0.005236347715519824,0.012472747454925992,1075.135470579274
2010-03-01,1121.252481304822,1121.252481304822,0.0,0.04289413937826869,1121.252481304822
2010-03-02,1127.9961598554553,1127.9961598554553,0.0,0.00601441572087813,1127.9961598554553
2010-03-03,1134.2566509924145,1134.2566509924145,0.0,0.005550099689844101,1134.2566509924145
2010-03-04,1146.7800447249783,1146.7800447249783,0.0,0.011041058231050727,1146.7800447249783
2010-03-05,1197.4722125897838,1197.4722125897838,0.0,0.044203915212844835,1197.4722125897838
2010-03-08,1203.8529321649096,1203.8529321649096,0.0,0.005328490722407819,1203.8529321649096
